row_index,column_name,nonce_b64,tag_b64
332,concavity_worst,YZ9V3LYf27II8pAr,fEjOn1o8JOzcE6CqD9Y7mw==
332,concave points_worst,Y4HoJeH0OYkHcjBj,2H4tnbtna/nbR1fxukgr2g==
332,symmetry_worst,Vz6ioH5ecIYXXfp7,oNPHjMUj5uQAQs4vIq2uDA==
332,fractal_dimension_worst,4JnPtpFDcq9nCU0C,C2DTiFYKw7lmZomTKhfDOA==
333,id,uRDKKmKS10xTFgv2,J00c+8Q3RDsvlLnJA2K1Og==
333,diagnosis,OvrtUMn0rkHtTWWi,2gDVHMMZTjDkOLVIgylm8A==
333,radius_mean,l8fECOQRE7AGiJDu,4nnRiHgGVvu8WXjqjlnHvQ==
333,texture_mean,5Rxa9cbMW5kd4c+F,Hu49QN91LXvcVoSvKCOabw==
333,perimeter_mean,zp59+FbkkneVF9ie,P/lDgAWKySz9W34sQiKqRA==
333,area_mean,QFYvSY58VpUORcod,Hy9y3Umx1aJ9E/Dd2Ric4A==
333,smoothness_mean,kYCvajbPintKIdYa,/gL2uemb/8aIGqGnhFEJ5A==
333,compactness_mean,w11KIdFrQG62tU5C,QkQ2VHx6FKpWqYK00AGXIQ==
333,concavity_mean,wSLvqC6LCcvfN6Bc,+qkpaMRtlP4sGhob96xFWA==
333,concave points_mean,J7M0NINqsqfK4mZe,HAuH7T6auP2BKaHHMUyZ1A==
333,symmetry_mean,MviWafSZ6w6SZVN/,R2VrYsy4DlCsEhrtn8tDcQ==
333,fractal_dimension_mean,nirgh4TEqB6sunTf,txvgF8WjXxlGR1mvzj/cSQ==
333,radius_se,M07cUdKvl1TyO8hh,wlLsDTIj7flWFbm/69RQ7g==
333,texture_se,B4ap8CN94NdiVsZy,PeTwfee2mgu21phxk1xneg==
333,perimeter_se,4VeiTeU9d7PFMHyQ,6aGM7UambwU8JxRx6E5LzA==
333,area_se,UDjGJA5S1/p43da5,EUWZpp0WUVK6acktxhxwZA==
333,smoothness_se,ng6P3BgAx8QA/Pjx,XbRXkjdRMEwdzEKjZoHTTA==
333,compactness_se,bSU7WC76QXqbf5VF,9B+yPH350eZ+l+2mO/9R7A==
333,concavity_se,PtJpCAhrCCXSR9G0,gtuTOCwaY15uwaUAnj6f+g==
333,concave points_se,UV4Y0rqbszQqpcdx,aS00mSFKg0MnNgj7M5V7tw==
333,symmetry_se,6IKfzckHrp/6pt9n,Q0pJ2GlDtQYwKACUAw2mVg==
333,fractal_dimension_se,O2d3+Lh1eU/DAyan,Vll19DvffPkDrzvJobD9Ig==
333,radius_worst,H4kwoWd2xnNxvIKe,1wTOcSCWrCHiuuPmp7Gg/Q==
333,texture_worst,NVbx/Qjtl4lp9Wg4,zNoUmkT7y7xhRB+AIE0jXA==
333,perimeter_worst,V8uwpppm4Q46/Mr/,j7hfnJ63vLIL6SSQ+93Jbw==
333,area_worst,jpvQTa+YaSfcu8Xt,mPAXoCw4AYTysbw7VSnhXw==
333,smoothness_worst,b42ld6+IMMOWB/3p,WdrtEzLAVgBeJDAx39AIvg==
333,compactness_worst,oMTijtjTJ7D1X56x,y8oUxi5+J2q7tCHb6AS3Dg==
333,concavity_worst,Ixtpc9j7AIDWvH4Q,J4J8MpY3xoGMZ/CMcT39Lw==
333,concave points_worst,WCXMbRP1eG3XqDlO,LjUYmMjbD6lqWwtzOXnxDQ==
333,symmetry_worst,naMIc/cBDNbhzNd0,6lWZabtKBVPouZfkoYsJyg==
333,fractal_dimension_worst,yGbyDioDMGh+H+xK,AfDjPCVerFMpZWXT+zaVXg==
334,id,uyOdhWSyx6u5o+BN,9Li6E/wFYAjb7F13K3r6Qg==
334,diagnosis,Iw9Noc1Gm4vAXYQa,PZ3C1NRvId9JDfXs41F/VQ==
334,radius_mean,LDMNhQpQGTHoVd9o,U0l47JOnj4Ij3pLITO81Tw==
334,texture_mean,sSrDgairLceRoph5,QLhA6r8u/KVOrhWF0qLopw==
334,perimeter_mean,QvEsh5kha6QiXERA,QbYpJcmXJF2PDt147XHUzw==
334,area_mean,45beI2i366zc8+Av,wBmwFoqYrRLLsD66daSs+w==
334,smoothness_mean,a9zTrLTQD1YEXa5e,Dt+8/ijrHClyEjf51GMeUg==
334,compactness_mean,gQ3NfbaX0RIoPTFi,GTWKFSm7ECsAvti81E+Pzw==
334,concavity_mean,BubsrH+BXJ0iK2O6,ONsD5C+8Ehi48YvZk6QEVQ==
334,concave points_mean,AVvj3mMMRu7oyRKw,nQXVvW81cM0uy4NZj9Oaxg==
334,symmetry_mean,/7/CMLDq/pZ8Q9BK,vctcZDeKP/F1RivzhRENIQ==
334,fractal_dimension_mean,0WsauUWNnLJreEMG,KuLmHRPmSLG2oxVoW0sYsQ==
334,radius_se,zsMqsrIS+5pmYRth,PwXj+r1/NdXUyT9Q48fs9A==
334,texture_se,g+cAdwNn3qVGyaPZ,WC0IPrH/wBtIW7fa4hUtBg==
334,perimeter_se,BCnmHcHqvSWdeqHp,grlum9mPJ6ChW1W7PhUXAQ==
334,area_se,9YBKcdvhC6U1RKUZ,4+h3Bu8GcQfipTPIls+aLw==
334,smoothness_se,rsc6rM0b7zcop60N,Nhh/uiEyY3E2tDHFhC6Gvg==
334,compactness_se,eIQFI+JDV5n5VJvM,gpquO+EwPTIzl3VOYB7ncw==
334,concavity_se,9R4WqtTHf4u83X54,T+t9T3OKEXFNZMr4JXsh1w==
334,concave points_se,OBLmbVsuHfYXY2Jm,rQTXi0x6oI+cyH+DDy85Zg==
334,symmetry_se,/GHjuGk7ofK8huHt,ihh+VLEiAwg6pEB/fy7vPQ==
334,fractal_dimension_se,N+w54AN6myn4CBYS,v2eAUAJggJmzk3hkLdMpfg==
334,radius_worst,t6zxNXuKhiqp8WOa,Iaap8xtdI8LCHvZclRzzvw==
334,texture_worst,2VkVYdHNZpPEGEX+,2XN2bB1zcebBc+Ct4eWNtw==
334,perimeter_worst,PdFhnRs2i0rzmZHy,j2fQ9rXskni3P4196Y/uNg==
334,area_worst,FDq7XuTs6i9763Wi,ILv7Cr5L1ckHGgqplomYQQ==
334,smoothness_worst,sY/1qOD2hRTBcJ4i,s3SmdcLZTMsabWeKLft3lg==
334,compactness_worst,tcACW87HqWHXqnaY,uepBK7Wb0TYYl5wixYUVtg==
334,concavity_worst,dy3Ug+i5gM7enhi4,FDJJ2C3m/1EgVPEPcD6O8Q==
334,concave points_worst,L3W/TU6iDh2xELvN,3auTRoqPfCql/SKm5sLPNg==
334,symmetry_worst,azWhHxHSBPan37YV,5deO6vVFvX7x4WVA3Pcdlg==
334,fractal_dimension_worst,gZcyMfu5+YOOyCzl,GYTC2d/Lbod2rFa8Sa/Q4w==
335,id,8Onc/HIJYDa7Nbbm,lh21SHaeZQyo2Qb0YzU8Sg==
335,diagnosis,TFx9vckFpmzPbyVg,ESoXGOTRJalfZ7MKGjPshw==
335,radius_mean,oneoMsH19Wy0cj1i,Eyz8aaqljav0DHEM/hjsaw==
335,texture_mean,o6Xizc1W+CSyeVgA,N22sYOUZlHofPa+bXhP8cw==
335,perimeter_mean,7zY3p9Oau1Wds6xz,/rwNJb2tIFdnjAUtiIFxFA==
335,area_mean,UzbtM3c5NS76Ctx7,pkHGiipoxXgcQEvH3hbLQA==
335,smoothness_mean,WrnIaGtFi4kRW+rh,6lqVUszAhIVDg4+qTgVuOQ==
335,compactness_mean,Mwi3zV+d5bHx/fsY,kuwPMsOPvcQ52WGxg4UkZg==
335,concavity_mean,Eq6NrLEYWF9m5nqD,ATDwj5RP9QPAyH9nZrYlDw==
335,concave points_mean,qe1f7erldyRYqlME,tknOFBfowzNkkKPA9PiVPw==
335,symmetry_mean,zzq/BFQj/MZ+bgDs,FVMAyrzY095DKbWt+ioDJQ==
335,fractal_dimension_mean,VkpO5dpaqiu8/npJ,V22Ut30hlnZiktXVI6RxUw==
335,radius_se,P8FxU+IvCA1FObH8,vHgmrDOs/Zixufaqd3HWWQ==
335,texture_se,97zy3oo4BT4Rl2K2,AfHt5y0yFL+jNfeKrivSlg==
335,perimeter_se,83j37VVWYkGaEKvM,rFK8GC2xgJnkkBfsnjoCWA==
335,area_se,cPMya71RlyPrjQqu,JGu3lDfxyLSF6h0mC0EV6w==
335,smoothness_se,KlwbyCPyvSPis0yX,ZekvUL8TQqM5xLuFC3E5mg==
335,compactness_se,SJkJCBBhcYwLpEp/,MLIYr0USeMJGiBH2Qj2huA==
335,concavity_se,kXpKIQz9rWJ0MBOG,14Z6oVWvVPKoi5Ap5Lj/sA==
335,concave points_se,nztqzs+I23jJsPiQ,XiXIbQiRQ0+cvbZnQW8TgQ==
335,symmetry_se,A7mpJL1h17YFgRz8,niVkJduVBzH310lGYKI4iw==
335,fractal_dimension_se,HCpUQVh0y9sp2ZN4,jI8DhxMmnw9z8GNI2Tz+RA==
335,radius_worst,btEtUIzS4NIsLuz3,AM+eiBgQ3Unpz2VksDhx3w==
335,texture_worst,tQUaIU+h+6evVkh8,EyIAVhEw3Zbwg/9nuAzEjQ==
335,perimeter_worst,b6KKb297wvxN2eji,xN1AprQ3Y68srFI/zrQqzQ==
335,area_worst,jxdKp5/JbPjo52bR,b/GNEbD+OzJERs692+ejzw==
335,smoothness_worst,5UcYQPxtrhtxovUr,YzwcRCjPTCLHn5PF6Z5YSQ==
335,compactness_worst,nBzYZsKxo6JgqUI+,oPfKLQzD/v4CitcCEHS2WA==
335,concavity_worst,R8/2SW4ccXilMS8Y,wop6mOnu3Rta1T0vOVEwxQ==
335,concave points_worst,IQq6fwWgHQs0Ttym,GS0xmHp3x2wcp3vdBKcWmw==
335,symmetry_worst,N0liwMlsJPH70+vb,tkTHeyVRLrfDpYTI72lKAg==
335,fractal_dimension_worst,LB97WcGd9w1NaXR4,KtXuC8MDT2KQ9p4g/ciumg==
336,id,559W0XVma8FpD9O5,4I8RDD1mGuHfv9qyN5ktBw==
336,diagnosis,ZceyTalTmpU9lZx2,JGDsXjYkFKanp5s9/C5XYQ==
336,radius_mean,2Le7wMITQO/t3cSx,O1QsDYgJqRXmhNEXA08T4g==
336,texture_mean,aIvPZkEAP75scL2y,EhIXlwSvA8fW+1PRiNwssA==
336,perimeter_mean,VhEWeGy9iETa/tDe,Jsvj26OpJ/l4tGmEu4Obbg==
336,area_mean,svTN5fzn1gWahZt3,bFBVjr2dgY2xIi9FlT3mzQ==
336,smoothness_mean,z9q/bXMRKUuJqyc0,x6RPidnSGqU46LLS9oQY9g==
336,compactness_mean,4xGecxwzpcUaI/e6,LmZ0DEg8RndHdpAIZblaZA==
336,concavity_mean,9bAOOVXoB3Bovc1m,f280xwFrQXPxADmd/z4+9w==
336,concave points_mean,iHe27+PVJHc3A7NU,HGyk2t5gQnWgk5abGmUX5A==
336,symmetry_mean,UMmsbH8sOYBv5nMU,jXS+dsYVxkOQObQ6f6sVOw==
336,fractal_dimension_mean,27nyxGtN/EcfjJ2V,kwEPuBNY9ROYbJweg6bZ6A==
336,radius_se,4CtsLpbSj5k11pxP,UDR01edtXmeh3vycEHpTPQ==
336,texture_se,Bxv+jjTSgfaqvSUd,GBSMB1i0ld6Z2CmtTDac2A==
336,perimeter_se,3/zeeMn1xOIyg4wu,jsXMN91a+SN8/c+eRPZTpA==
336,area_se,jFCv0fhWILbEBfMp,8jFOJ/7O0oL/Ttu0zLt9VQ==
336,smoothness_se,w+dZqFi8LvIJgPmi,mCxK0fKlfwuUYA6/osSY5Q==
336,compactness_se,4sASmDNTjzFC2gaY,ZvRqVqGnahK1WWkA1LkcLw==
336,concavity_se,y0iIZVhYEp7oG/DE,CsTJPNTj3VYASoadjSBt/w==
336,concave points_se,zLzm7+qpRtlbbO2J,+mk/wrIubrpoHivu91l1vA==
336,symmetry_se,lCS+hlqbc+MBQHbK,+EJPTBwVrVPWEDs8Yd2cjQ==
336,fractal_dimension_se,2GJC+WhNk+ty3kkM,+OEozGLC6zdSjGrJHjk/4A==
336,radius_worst,WdL4lotj7vXx+Ja0,1tklHhVF/IQ18Aagnk75zQ==
336,texture_worst,ZRonK4fvEquRyZQI,2/4hBNbnZbmJxbbk9FsSBg==
336,perimeter_worst,HoNu7nPkjwW+lzcy,+VqWnAQBI03blngWnGvk+A==
336,area_worst,GJFMCsE24VHN4Y9c,Ex6fmQdJN0wmd4XeGQiO5g==
336,smoothness_worst,Vl5mtSYfM4bTCj9V,n3l4SZCtNvi8ym05LwuDKQ==
336,compactness_worst,wp0pln4xWLglIK/E,bjfrGH0JrYKwlFnkpYpTuQ==
336,concavity_worst,nRG0F2haMHE2Rg2h,CnZQnwPY0mLOZkHrnTIF6A==
336,concave points_worst,3QSKv/N6/DzQxQyC,0VudqAGvoN9EahLEq0bFNg==
336,symmetry_worst,S+1/G/CSMeEgruuE,yMTD9tAWfa4X06BoCoMcbg==
336,fractal_dimension_worst,AQtwiJs/YZI5h0D9,MDv+S8VxJrOOwOJZ2fCkqg==
337,id,MmYzaT5yuHBiNvzu,zZc11Tkt3tYMD2e90OtRDg==
337,diagnosis,1bl5J9fzWdA3eOuz,R8+fJLd5FnYwREvy9NUCTA==
337,radius_mean,PIkBokH1DW/K13kf,XJm3+hcvh8aCg287+uhPnQ==
337,texture_mean,DXryTTpIGO3TkpRD,6US1D6MLO6ds3lBpaCT8Dg==
337,perimeter_mean,+Z8KpypOa5cAbgMZ,PnmR0sXHq2472+MUfg8AaQ==
337,area_mean,bNm3KvFVYh2rNf9v,ODYssjhVqrFFTkSPxFIUBQ==
337,smoothness_mean,AB/W9tGLiOfzinA1,0bKRtzJw8M0EZox59JFBvw==
337,compactness_mean,E2b5rmhJ+yW23vDR,TZR3pXHtJiF/XiWMdIiU7w==
337,concavity_mean,xiCU4+AB62DbblXm,SgLwJfg8Oj7Emq8V/p47Xg==
337,concave points_mean,L8BUCOgF3xTQChm+,7QhG6kPKXNpAMDQbZaM+Zw==
337,symmetry_mean,VmyokyskA16h0WvV,dOXG5ARRDQrH2qA8ictpBQ==
337,fractal_dimension_mean,ezgqkPaHZ+1eZoIA,SYtwdZXK5Y0PwscErjB4iw==
337,radius_se,sccJGq3eRWROBCr+,UvlnkTbyZrP3JAp0cgP5wg==
337,texture_se,8xr2iOxT00zNKjHL,T5SXQVTOBUOzdpSX3Xze8g==
337,perimeter_se,JRdIMnymhWHVQkiX,888TEnY3yw+jivoigU51hA==
337,area_se,jcxFAMO5iqHmg25N,Vb1L+BBdGohlgYbuNOR9mA==
337,smoothness_se,bOZfqIsKvPPwuB5H,gxhf6B8kZ/ag/HGPfbGHqw==
337,compactness_se,MjM2wH+oxQByUX2z,HzXEdgqyS0KzIGkAfoV1Tg==
337,concavity_se,qibsPZ1EHaMWYhWm,KMZzEIv+iocpPYqCh2bvfg==
337,concave points_se,yfPrho/lhu2/0qy3,FFqoXJDe2sWOGfn5StlPyg==
337,symmetry_se,AeFUYScgW2s36OWl,FwBwQmAA72XQfOqMLeknfg==
337,fractal_dimension_se,ee4+qJ+SUYG4LWFc,7Yn5ZCDvDCoUu/AD22yuaA==
337,radius_worst,fE4F/C0oMSWC5UPN,fqbMHrA5HRlB3I3gdTQXcg==
337,texture_worst,zwnF31f/HvNzNIAc,y/gY6C83tvEE8bJMHZRP8Q==
337,perimeter_worst,YsCv2Fim1axkcHJO,XjHDmF3I8TbKrDHSN0hBqQ==
337,area_worst,CKJy77Rrofq/IYCD,qlW44Q1U1jdaKQLlgstX2g==
337,smoothness_worst,vSoAhS2JjpQdNdE8,H02yjI87YSg1R4Z5matBaA==
337,compactness_worst,w2DgXmQpwt8TNL4a,3q/0FQiR1e728ZuuHXLDTA==
337,concavity_worst,zxGcSzkGystA9sXF,PVzYSpHc4Sgkoa+7I8KC8Q==
337,concave points_worst,oCuLUaOe+kiGUoip,QhzGbhDryMzLWuiQaA9PWw==
337,symmetry_worst,GIl8zGehFwMGt86a,89HFXtlsiaZOhl4R9/RXUQ==
337,fractal_dimension_worst,ueNNDDkS3GhWrh+U,rNizCEusDSLIRzEam4NSng==
338,id,AvgY1VQ62dET8aCi,ie0AYSBXLai7ZE5iQ8CnDw==
338,diagnosis,yDm+SXaiJa2R0t9G,1LlfApDPVteK/zBzCOoCXg==
338,radius_mean,CgOgZeeLMxlIeL3o,E5jgT0VgIQ/tVsV8UcPdRg==
338,texture_mean,QhXMvSqVhUkpzb5H,PP/s/9v07ne9dQKBsTzEmQ==
338,perimeter_mean,pG73ZXJMqqZh6tCg,JOuxLn8wBqJmDPFHuY+kEA==
338,area_mean,PcLxnhDh2FtM7+Qf,TlbWjKztMXV2wMBTF1RkNA==
338,smoothness_mean,ZJYnTPIGaQgJDuLG,b3JvkYTqtBHYmlq8jPO+jg==
338,compactness_mean,dL7XQFF2eVdj3Dfj,SaphLN6x1Q5ehp2+hsHTUw==
338,concavity_mean,J/NeEPQI5PXsqcxr,/a7HPj3o9nZSN6CWwhHLbA==
338,concave points_mean,kDkX02IDlxmmmdt3,+vpRo5EQiVulNNd4ppKdWg==
338,symmetry_mean,yPyqdHzK5UNbNneT,GECAH4bSwUcT1cpfav7X8A==
338,fractal_dimension_mean,+MCjyIjYxgLWruYz,ScIHHQrv2i20qzDvzgWdWQ==
338,radius_se,R57mGE8m74zycXcZ,7QufoI84ZYSQhjeqrLqiwg==
338,texture_se,tA/ABcJ47TlUKon7,3L76jnUKd0B/gCq3H8lq8g==
338,perimeter_se,VdETDMihUvb0SC7y,GxBXyz+0LAWnRYYIdlILxg==
338,area_se,mEN0DGFeXUOQVIyy,FDjWB5KHwHPv1I28Ib3kAA==
338,smoothness_se,1MVfoAeghM7hhspt,nM4lMa6/W5GWR2lkdK1U7g==
338,compactness_se,1Y9xp5nlmL+J6VKs,cA2delgO+amhKzvaHWPI2A==
338,concavity_se,GTxG8AjK+n/KqaT+,imDDk/5WznHAQWpEGfdr9A==
338,concave points_se,8qFNOv57CZtVyfGg,WapskzCBkLRGWaqIfuVcpw==
338,symmetry_se,aDJORBtUn5tScLsW,bItc5DITqSMePD8DlA3NMQ==
338,fractal_dimension_se,6NwmkXPZo3BVF+GZ,SeNTVZeKjJYiSt9A/u4FHQ==
338,radius_worst,YH2e41c1hfr7dp4X,OM8hu7d41cPnCJHq70r7uw==
338,texture_worst,DXLUnrFF+S0u8fdX,nPtvnMV7EXNAkTVhATLHdQ==
338,perimeter_worst,uuJ14rVK7Vet6cBM,U8JyUz7E8vaTop/smKSZJQ==
338,area_worst,+YBRmBmGdz3MtCJC,OWlRmNJJiBeV7owmS3VqKA==
338,smoothness_worst,rLgCBl1wDEqAE93p,p07VADNChy8pZ0zc02LjZg==
338,compactness_worst,tZ0De/2zDr3oikdJ,/tD3UtfgsK+XfL1hU9GEdQ==
338,concavity_worst,CKCrE/T/P3weH7oJ,or2h3GjjF1gMqZbnTjxj1w==
338,concave points_worst,cohURHBjhCeeKKxP,CxvB0HL55TQPk2xwGtClIw==
338,symmetry_worst,yr/sie31CfzhsKF1,KNXJYk7hO7cEyKMvUjiRhw==
338,fractal_dimension_worst,8AM8NVlmYDfuyMg9,r64x8bhWybcFsC5M79J1fQ==
339,id,2zYmN0RsVge/xhWg,kTDPiDySEa9aPU7juCH7YA==
339,diagnosis,oaJpJqboi6wx8/Ul,T/STAKRlWZZyADkrvNDnnQ==
339,radius_mean,T4kOnfuaVnnVyb2S,2NOTUt7FsLqUlIfrgj34eg==
339,texture_mean,qGEoWHvYT5pHobBR,dkx2y6mchK8Jh0lVjwEYWw==
339,perimeter_mean,pTXOc0rRcJWvQxZd,UapPrCnmOgMNX35GP4RjNw==
339,area_mean,uyVkoFdQyuucKtRv,7B1rqTM2z6LdP3OhQa4Znw==
339,smoothness_mean,S2kwfXwAe7/OB8mw,Cu2LGejQd7osxwcXhmSPFg==
339,compactness_mean,P49UlC0B7mseniBP,lDZWyS2cLCLMm6Nx+AH8rA==
339,concavity_mean,2YsXqZ2Pc1pThzZO,PmVZ4YZd+flHr2yOZXTc2w==
339,concave points_mean,bDFdU71ZUejH4fjN,pjFgEm3UEtb74fiZ4Gj/Sw==
339,symmetry_mean,oFXW4XSmox+WNch7,KQFPt886+mSGqWu56N6qjg==
339,fractal_dimension_mean,gwSutK5vIxMfjz5V,zAc5Pa1ZhV+xWIKiCEmX1Q==
339,radius_se,Lq5/be3EN8YrbSP9,heR9NmCLRm4lOG1yK9BKNw==
339,texture_se,mXpOkYa7yOtflXBh,pmm9/CEmRcq5kvCg5F/uUg==
339,perimeter_se,CFZ3D/d2Yd0WTEy7,lLSsy/awwmM7GDWprQfZaQ==
339,area_se,lrq26moVYaPznRaw,T5vGdSiSQanuV3grM8Xuuw==
339,smoothness_se,HmJ3/iTdc885iUDV,qr/l4944YS3AUgqRFalbSw==
339,compactness_se,u1DPIxJzvwepX/pU,XtGi7d9X0DLKEj0JbGxCrA==
339,concavity_se,YU+dDBesSDPYIK7s,Cc1nxsBfMEUGifnjBMlJZA==
339,concave points_se,nIN6Hz2pUF7zKEB5,lPrGfwu2OlgY1HU7b/Owzw==
339,symmetry_se,p8MsBMQRAmVW6+wG,tIemI+VqLgroEHtmqDkO4Q==
339,fractal_dimension_se,AbNn2AfTHULtAis7,XejT1MnnPHvfbuaTgX4TtQ==
339,radius_worst,WQ6RtiJ6ag8qPVrh,2O6HLwqs5FlwvNTLIWhZig==
339,texture_worst,xY3HSoHdF3rmvhON,m6QKczSdftUUEoXn6sl8gA==
339,perimeter_worst,ID7LBxoNRCuNrgXw,hEz2+0m8679v1C11IbQ4xw==
339,area_worst,v92FMdqdVKOaqHgB,S5rarAICbrRHwIJzEMdJeg==
339,smoothness_worst,Z/Ffq2aCqhx3A33R,yvpEE7dsyO/zObC6qEKYCw==
339,compactness_worst,Rm0LvlLrW/8f1ucx,KuGFii+QOrubWDn+8KL52A==
339,concavity_worst,HTVjYrGi+ag7BLyT,+uypngtUSBqoKOlfl6Jfpw==
339,concave points_worst,K8moMvvTh4GTY3qP,66UXs7VflvkrcGG8rUZkJQ==
339,symmetry_worst,haY84LRODDhpdPj3,I9LSyDHkgL7Huj4ANeOykw==
339,fractal_dimension_worst,8tVi3HwBgkysIlAs,ELvZjJR4kFSZhTFeHftSQA==
340,id,MW0sNk9EOVNh808F,DRkb3Q/2Gaz6B45SG1qiww==
340,diagnosis,EHTAsasb5K2bLP3i,W9WThwM9D21IO0DIdho0dg==
340,radius_mean,/G0XqTKgnbsv7MF6,uuODVlAvrGHKjiAq4sdvSQ==
340,texture_mean,IgKV7E5FGAufNbfG,qvIxYh908WfFygsBiXom5g==
340,perimeter_mean,xEnU93OmHajLEsoj,w8tTmaU8Coocc2vk55c0Kg==
340,area_mean,tCi8K5mHXq0ZwdDs,9D3bT2XhZ1o0mpRjhzivXQ==
340,smoothness_mean,+lO/XceGORqGqxVR,Qtd0fx/4QKDzQyPXRgA23Q==
340,compactness_mean,RTlW/mov/LX0Zwg3,Xpv/DfCuuPZka8oeav+psQ==
340,concavity_mean,8Zbr9SK+QjcdZj5W,x2a6eYjCAVu01RwV/GQesg==
340,concave points_mean,mZxOXhK+5ABoqKX3,HYUvtTUOt+HzeJdpq2f2rw==
340,symmetry_mean,8LyU6kpHSDxpgbB2,IO33E7pIj6iEYWV5L2y3nw==
340,fractal_dimension_mean,bkBQcWrMkTSCqKWN,QuQwkPP746doqaWON5POvQ==
340,radius_se,fFoMKaZEz59dVZGd,4P3lqQrtRgj3MtHJ3LoG6Q==
340,texture_se,RbL7O6SNiLaJ4zq8,NB3eCnQzps2whBBdVd5bnw==
340,perimeter_se,IfdNivA/00k/JjcW,X/EOjc7gaozWsC1nGdLfhg==
340,area_se,aEYoz/pZHWON9+GI,+1UGVQukdRadYEevIUKnnw==
340,smoothness_se,8VaHNIpjV5CoQBmN,uYW2a8A9Qqj6QldLI0GNYA==
340,compactness_se,Ib9fC5FtTspoZWQa,9bi4tv618BFIUvL68HWDQw==
340,concavity_se,bSA3fy3kSDJKqIih,olS+QL12mzQ6DgiMoHaXXw==
340,concave points_se,481Az29AL1Xc4hyF,/t4bOxY9BkhAEYGkpRTt5w==
340,symmetry_se,O1QQPifYEt/iqz/k,HEML6oqGQ0Abq660RuItCQ==
340,fractal_dimension_se,YZKEyXFFYE2Sz6AO,VUPtL2nyMApcapmtjdle2Q==
340,radius_worst,F7rpsGaOl/tGepXe,yl0I993fkE+j7lGx/sL7ow==
340,texture_worst,d1rN09kPXSWAMpD2,Yu5PPl/Jcwy+bKIjwUSX5g==
340,perimeter_worst,/e5GFMYtToPen3sL,JzNoyABS5qJHqOR/hPiyfw==
340,area_worst,Kqq50UhIUxVkVMMQ,nAG6kbdrvK3VMRawNExmcw==
340,smoothness_worst,b/2h5yYvOk9zYJ2h,QM0VSg2+DMmb+CCr1Z2cYw==
340,compactness_worst,CS8j6nDg273Pp3/S,JcioaP/aE2od3et9YNDASA==
340,concavity_worst,0yFEEcRFIj9JWuAV,8xy2k3ILV3O+mdfC0mA+eQ==
340,concave points_worst,StJ8uWxqM4dHdCaK,RNbI+0/Ct46ylZ6UcjsirQ==
340,symmetry_worst,bhamPEjZcdMtf56A,uCdvm4VtBT9B8eAuUJqAUw==
340,fractal_dimension_worst,ezLIF1RcitxExXgs,n60zg5kHqv58j5z9rOkZow==
341,id,QVIU4VyWCeVHr1uP,IE61BKWWpvTQkvw9iaCPVQ==
341,diagnosis,+7g0W6pTlOUFXqUb,qHn3t5O0EOz3K+DSyzR14Q==
341,radius_mean,crwRGTbQTO+Nu8g9,F9sPPc0qS2NAJck1TbE4WQ==
341,texture_mean,3bqIfKZQ1U5ooBUs,IcGb2oYz38pfacBqZZyMVQ==
341,perimeter_mean,zTsmyU6jTPwT66Zf,wCiEhDEZQ1Y2M1bToCwtSg==
341,area_mean,lAvZsiF0iS1xrYQT,63OSzdznceB009XKjL5V3g==
341,smoothness_mean,oFsCOIQCQczNoqNK,lexomkHm0EbhzqctbSNQZQ==
341,compactness_mean,VoRWEbcsBpfGuUFg,r0kJwIONJ+hbQWhImDXyJA==
341,concavity_mean,1UeX2v1moRFzTMbJ,1UohnQeiY5TEK/Rx9fh31g==
341,concave points_mean,YjQktfDIEV8Kt7X6,qLZ3g7T4DnbgOOJnRLRmOg==
341,symmetry_mean,NT9yNg00Cj1L8aeJ,2D4EI28CxROPbQ5Kg9nSuA==
341,fractal_dimension_mean,EclmDxTZwoXbQF95,VB4aVBl/WG8vQyUFca4T9A==
341,radius_se,Yk6pIHNQ2+TqwRb7,KOYl8rkZ/I6oTQb7Qz0WWg==
341,texture_se,Bbp++j3oWi0o+VgZ,P7ByHggBU2l1dvoAj0fDeQ==
341,perimeter_se,ABFoKzhCbboCXzu8,TGoFZPQqmq/V+a6maE/HeA==
341,area_se,TyT2wUShYTEfJNjv,qvtqTh2Ly8He7CdRHO8f2Q==
341,smoothness_se,y0n4EOxIYmwoZuwS,r2EgvaArSXLdnCsdX7gQOg==
341,compactness_se,5nWc7uztRKSu9FJu,SuanLekCMhTFDyvkfSRkVA==
341,concavity_se,bo8O6la22YFJ691a,vpgX8MUmwdp4q0KaihE2Hw==
341,concave points_se,QaAb1YfW2XQwuzvR,Hw2wivo8AAZxAND9W+ckwg==
341,symmetry_se,LdUU+UOsjNGIMj18,XevwIgktKOpO7ppMAHMGSQ==
341,fractal_dimension_se,BRn1XGJzCML1YaGe,UejiM/R1KLSnjtmkZ94zVg==
341,radius_worst,zLrx9zfkWtbmI0ky,xEpAiqP2UXPGXFBeo88E2w==
341,texture_worst,LJBrO01fLzD3mSv1,GvhKY7nZqdqAgiRIzroBMQ==
341,perimeter_worst,Tv39yi/UfJpxtpeT,rxGoFzBhKdH3znGkkStvvg==
341,area_worst,hlB5YkKqJR+xQ8oK,wJJn7jyFBt6lGR+xzsjxOw==
341,smoothness_worst,GauJ25nMcVnOftaL,0By8KlU4K13rfugfkG9Uxg==
